current_ranking,player_name,return_break_point_opportunities,return_break_points_converted_percent,return_first_serve_points_won_percent,return_games_played,return_games_won_percent,return_points_won_percent,return_second_serve_points_won_percent,total_points_won_percent,service_aces,service_break_points_faced,service_break_points_saved_percent,service_double_faults,service_first_serve_percent,service_first_serve_points_won_percent,service_games_played,service_games_won_percent,service_points_won_percent,service_second_serve_points_won_percent,surface,url,year
300,Marcelo Arevalo,1,0%,23%,7,0%,27%,33%,40%,1,10,50%,2,69%,51%,8,38%,50%,47%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=201-300,2019
300,Marcelo Arevalo,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=201-300,0
300,Marcelo Arevalo,3,0%,30%,10,0%,29%,29%,46%,2,8,63%,3,63%,69%,10,70%,60%,44%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=201-300,0
300,Marcelo Arevalo,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=201-300,0
300,Marcelo Arevalo,1,0%,23%,7,0%,27%,33%,40%,1,10,50%,2,69%,51%,8,38%,50%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=201-300,0
300,Marcelo Arevalo,4,0%,27%,17,0%,28%,31%,43%,3,18,56%,5,65%,61%,18,56%,55%,45%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=201-300,0
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2011
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2011
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2011
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2011
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2012
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2012
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2012
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2012
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2012
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2013
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2013
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2013
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2013
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2013
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2014
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2014
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2014
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2014
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2014
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2015
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2015
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2015
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2015
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2015
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2016
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2016
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2016
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2016
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2016
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2017
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2017
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2017
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2017
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2017
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2018
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2018
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2018
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2018
400,Tomislav Brkic,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,2018
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,0
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,0
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,0
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,0
400,Tomislav Brkic,,,,,,,,,,,,,,,,,,,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=301-400,0
500,Oscar Jose Gutierrez,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=401-500,0
500,Oscar Jose Gutierrez,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=401-500,0
500,Oscar Jose Gutierrez,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=401-500,0
500,Oscar Jose Gutierrez,,,,,,,,,,,,,,,,,,,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=401-500,0
100,Thiago Monteiro,13,31%,21%,26,15%,31%,44%,46%,8,15,53%,5,59%,69%,26,73%,61%,48%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
100,Thiago Monteiro,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
100,Thiago Monteiro,57,42%,24%,113,21%,34%,46%,49%,24,59,66%,16,69%,68%,114,82%,64%,54%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
100,Thiago Monteiro,70,40%,24%,139,20%,33%,46%,49%,32,74,64%,21,67%,68%,140,81%,63%,53%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
100,Thiago Monteiro,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
100,Thiago Monteiro,54,43%,24%,138,17%,34%,46%,48%,47,86,55%,33,63%,65%,136,71%,61%,54%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
100,Thiago Monteiro,27,19%,24%,43,12%,31%,43%,50%,18,15,67%,5,63%,78%,45,89%,68%,51%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
100,Thiago Monteiro,114,41%,26%,261,18%,34%,45%,48%,89,162,58%,66,66%,69%,265,74%,61%,47%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
100,Thiago Monteiro,195,38%,25%,442,17%,34%,45%,48%,154,263,57%,104,65%,69%,446,75%,62%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
100,Thiago Monteiro,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
100,Thiago Monteiro,3,67%,21%,24,8%,28%,41%,50%,11,10,80%,8,55%,81%,26,92%,69%,54%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
100,Thiago Monteiro,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
100,Thiago Monteiro,75,47%,25%,182,19%,34%,49%,50%,66,98,65%,26,61%,72%,179,81%,65%,54%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
100,Thiago Monteiro,78,47%,24%,206,18%,33%,48%,50%,77,108,67%,34,60%,73%,205,82%,66%,54%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2018
100,Thiago Monteiro,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
100,Thiago Monteiro,14,7%,16%,19,5%,32%,53%,46%,9,9,33%,3,68%,72%,19,68%,63%,45%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
100,Thiago Monteiro,1,100%,22%,16,6%,28%,41%,47%,9,7,57%,1,70%,68%,16,81%,63%,52%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
100,Thiago Monteiro,57,35%,29%,89,22%,38%,53%,48%,22,56,55%,17,64%,68%,85,71%,59%,44%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
100,Thiago Monteiro,72,31%,26%,124,18%,36%,52%,48%,40,72,53%,21,65%,68%,120,72%,60%,45%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2019
100,Thiago Monteiro,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
100,Thiago Monteiro,84,36%,22%,207,14%,33%,46%,47%,75,120,55%,49,62%,68%,207,74%,62%,53%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
100,Thiago Monteiro,28,21%,23%,59,10%,31%,43%,49%,27,22,64%,6,65%,76%,61,87%,67%,51%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
100,Thiago Monteiro,303,42%,26%,645,20%,35%,47%,49%,201,375,61%,125,65%,69%,643,77%,63%,50%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
100,Thiago Monteiro,415,39%,25%,911,18%,34%,47%,49%,303,517,60%,180,64%,70%,911,77%,63%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,0
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2004
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2005
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2006
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
53,Pablo Cuevas,7,14%,23%,12,8%,35%,47%,40%,1,17,59%,5,44%,50%,11,36%,45%,41%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
53,Pablo Cuevas,7,14%,23%,12,8%,35%,47%,40%,1,17,59%,5,44%,50%,11,36%,45%,41%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2007
53,Pablo Cuevas,0,0%,0%,0,0%,0%,0%,0%,0,0,0%,0,0%,0%,0,0%,0%,0%,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
53,Pablo Cuevas,14,29%,20%,31,13%,31%,48%,46%,15,19,53%,5,60%,60%,32,72%,59%,57%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
53,Pablo Cuevas,103,40%,29%,198,21%,36%,47%,48%,72,124,54%,35,60%,64%,200,72%,60%,53%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
53,Pablo Cuevas,117,38%,28%,229,20%,36%,47%,48%,87,143,54%,40,60%,64%,232,72%,59%,53%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2008
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
53,Pablo Cuevas,51,43%,24%,128,17%,33%,46%,49%,78,68,60%,30,63%,72%,128,79%,64%,51%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
53,Pablo Cuevas,21,52%,33%,50,22%,37%,45%,49%,47,24,46%,10,65%,71%,50,74%,62%,46%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
53,Pablo Cuevas,113,42%,30%,221,21%,37%,47%,51%,123,110,62%,32,64%,73%,220,81%,66%,53%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
53,Pablo Cuevas,185,43%,29%,399,20%,36%,47%,50%,248,202,59%,72,64%,72%,398,79%,65%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2009
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
53,Pablo Cuevas,96,33%,29%,182,18%,35%,46%,49%,100,94,49%,37,61%,73%,183,74%,64%,48%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
53,Pablo Cuevas,165,38%,35%,256,25%,40%,49%,50%,93,192,59%,55,62%,67%,259,69%,59%,48%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
53,Pablo Cuevas,261,36%,33%,438,22%,38%,48%,50%,193,286,56%,92,61%,69%,442,71%,61%,48%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2010
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
53,Pablo Cuevas,48,31%,26%,102,15%,35%,49%,49%,53,38,58%,19,60%,72%,99,84%,64%,52%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
53,Pablo Cuevas,118,42%,30%,205,24%,39%,53%,51%,76,117,61%,21,59%,69%,200,77%,63%,54%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2011
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2012
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
53,Pablo Cuevas,10,50%,18%,49,10%,28%,43%,46%,28,39,74%,14,58%,69%,48,79%,61%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
53,Pablo Cuevas,25,32%,37%,41,20%,39%,43%,48%,7,29,48%,10,57%,70%,42,64%,58%,41%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
53,Pablo Cuevas,35,37%,28%,90,14%,34%,43%,47%,35,68,63%,24,58%,69%,90,72%,59%,46%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2013
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
53,Pablo Cuevas,78,27%,27%,119,18%,37%,53%,48%,56,70,53%,33,56%,71%,113,71%,61%,48%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
53,Pablo Cuevas,0,0%,10%,14,0%,18%,37%,43%,3,16,75%,4,61%,64%,14,71%,59%,51%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
53,Pablo Cuevas,156,45%,31%,235,30%,40%,54%,53%,107,103,58%,53,61%,73%,238,82%,65%,52%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
53,Pablo Cuevas,234,39%,29%,368,25%,39%,53%,51%,166,189,58%,90,60%,72%,365,78%,64%,51%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2014
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
53,Pablo Cuevas,140,34%,28%,255,19%,37%,48%,49%,123,151,62%,76,59%,70%,251,77%,62%,49%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
53,Pablo Cuevas,21,33%,26%,57,12%,32%,41%,47%,34,33,67%,21,54%,75%,55,80%,61%,46%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
53,Pablo Cuevas,176,52%,31%,355,26%,38%,48%,51%,153,201,68%,53,62%,70%,355,82%,64%,56%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
53,Pablo Cuevas,337,43%,30%,667,22%,37%,47%,50%,310,385,65%,150,60%,70%,661,80%,63%,52%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2015
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
53,Pablo Cuevas,123,44%,28%,245,22%,35%,46%,51%,151,164,68%,75,60%,71%,244,78%,64%,53%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
53,Pablo Cuevas,26,46%,19%,97,12%,29%,44%,49%,80,38,68%,15,60%,76%,95,87%,67%,53%,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
53,Pablo Cuevas,234,35%,30%,373,22%,38%,52%,53%,201,140,68%,79,62%,77%,370,88%,69%,57%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
53,Pablo Cuevas,383,38%,28%,715,21%,36%,49%,52%,432,342,68%,169,61%,75%,709,84%,67%,55%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2016
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,carpet,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
53,Pablo Cuevas,88,38%,28%,207,16%,35%,46%,49%,105,111,55%,54,59%,72%,204,75%,63%,50%,hard,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
53,Pablo Cuevas,,,,,,,,,,,,,,,,,,,grass,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
53,Pablo Cuevas,166,42%,30%,299,23%,37%,49%,51%,112,149,63%,95,59%,73%,297,81%,64%,51%,clay,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
53,Pablo Cuevas,254,40%,29%,506,20%,36%,48%,50%,217,260,60%,149,59%,73%,501,79%,64%,50%,all,https://www.atptour.com/en/rankings/singles/?rankDate=2019-08-19&rankRange=0-100,2017
